,source,num_labeled,percent_broken,pretrained,test,val,score
cmapss_two_baseline,2,4.0,0.6,metric,22.631942749023438,23.476713180541992,9232.232421875
cmapss_two_baseline,2,4.0,0.6,metric,28.47211456298828,27.561952590942383,52938.4921875
cmapss_two_baseline,2,4.0,0.6,metric,31.84886932373047,29.30666732788086,80524.4375
cmapss_two_baseline,2,4.0,0.6,metric,20.80008316040039,23.716825485229492,3135.021484375
cmapss_two_baseline,2,4.0,0.6,metric,24.948944091796875,25.162691116333008,57447.97265625
cmapss_two_baseline,2,4.0,0.6,metric,21.469995498657227,22.676179885864258,4947.81494140625
cmapss_two_baseline,2,4.0,0.6,metric,26.91075325012207,26.03838348388672,37797.65234375
cmapss_two_baseline,2,4.0,0.6,metric,22.245437622070312,23.41656494140625,6500.91552734375
cmapss_two_baseline,2,20.0,0.6,metric,21.904705047607422,23.944503784179688,5762.74072265625
cmapss_two_baseline,2,20.0,0.6,metric,23.02108383178711,23.995389938354492,11949.46484375
cmapss_two_baseline,2,20.0,0.6,metric,22.33515167236328,23.588598251342773,3771.72216796875
cmapss_two_baseline,2,20.0,0.6,metric,21.317882537841797,24.998859405517578,3531.77734375
cmapss_two_baseline,2,20.0,0.6,metric,23.905012130737305,24.088838577270508,6435.1474609375
cmapss_two_baseline,2,20.0,0.6,metric,22.547901153564453,23.285236358642578,6670.48388671875
cmapss_two_baseline,2,20.0,0.6,metric,23.534862518310547,24.304468154907227,33525.765625
cmapss_two_baseline,2,20.0,0.6,metric,23.247802734375,23.791973114013672,26829.39453125
cmapss_two_baseline,2,20.0,0.6,metric,25.16761016845703,25.209300994873047,18236.53125
cmapss_two_baseline,2,20.0,0.6,metric,21.608829498291016,22.374799728393555,8429.9775390625
cmapss_two_baseline,2,41.0,0.6,metric,21.211593627929688,22.242393493652344,5579.015625
cmapss_two_baseline,2,41.0,0.6,metric,21.49718475341797,23.1429443359375,2491.05322265625
cmapss_two_baseline,2,41.0,0.6,metric,22.028491973876953,22.75717544555664,15550.69140625
cmapss_two_baseline,2,41.0,0.6,metric,24.090660095214844,25.260725021362305,10846.50390625
cmapss_two_baseline,2,41.0,0.6,metric,24.880674362182617,23.2065486907959,19772.275390625
cmapss_two_baseline,2,41.0,0.6,metric,20.770639419555664,22.766817092895508,2117.876953125
cmapss_two_baseline,2,41.0,0.6,metric,22.04956817626953,23.56372833251953,2753.846435546875
cmapss_two_baseline,2,41.0,0.6,metric,21.963666915893555,24.251523971557617,4603.23779296875
cmapss_two_baseline,2,41.0,0.6,metric,20.776521682739258,22.74159812927246,3682.98388671875
cmapss_two_baseline,2,41.0,0.6,metric,22.170818328857422,24.132600784301758,9455.2568359375
cmapss_two_baseline,2,83.0,0.6,metric,21.651269912719727,22.88202476501465,3607.061279296875
cmapss_two_baseline,2,83.0,0.6,metric,19.017107009887695,21.348712921142578,3369.969482421875
cmapss_two_baseline,2,83.0,0.6,metric,20.778148651123047,22.748899459838867,2858.005615234375
cmapss_two_baseline,2,83.0,0.6,metric,20.15938377380371,21.573104858398438,3071.89208984375
cmapss_two_baseline,2,83.0,0.6,metric,20.85504722595215,23.133798599243164,3867.248046875
cmapss_two_baseline,2,83.0,0.6,metric,21.30776596069336,21.909942626953125,3628.661376953125
cmapss_two_baseline,2,83.0,0.6,metric,20.82929039001465,21.53418731689453,6124.96142578125
cmapss_two_baseline,2,83.0,0.6,metric,19.772031784057617,22.164806365966797,2637.79443359375
cmapss_two_baseline,2,83.0,0.6,metric,19.445064544677734,21.72043228149414,3946.7939453125
cmapss_two_baseline,2,83.0,0.6,metric,20.72325897216797,21.175508499145508,4010.593994140625
cmapss_two_baseline,2,208.0,0.6,metric,18.753684997558594,20.449602127075195,2388.8203125
cmapss_two_baseline,2,208.0,0.6,metric,18.331745147705078,19.22579002380371,1998.7935791015625
cmapss_two_baseline,2,208.0,0.6,metric,17.50643539428711,19.719730377197266,2075.328125
cmapss_two_baseline,2,208.0,0.6,metric,18.108238220214844,19.57266616821289,1600.140869140625
cmapss_two_baseline,2,208.0,0.6,metric,17.79747772216797,19.945959091186523,2632.3056640625
cmapss_two_baseline,2,208.0,0.6,metric,19.637147903442383,20.54204750061035,3248.795166015625
cmapss_two_baseline,2,208.0,0.6,metric,18.18300437927246,19.95045280456543,1860.77001953125
cmapss_two_baseline,2,208.0,0.6,metric,19.854822158813477,20.419618606567383,7491.8349609375
cmapss_two_baseline,2,208.0,0.6,metric,18.50672721862793,19.746767044067383,2292.363525390625
cmapss_two_baseline,2,208.0,0.6,metric,17.782001495361328,19.39906120300293,2229.00341796875
cmapss_two_baseline,2,4.0,0.8,metric,26.736068725585938,27.963640213012695,7881.619140625
cmapss_two_baseline,2,4.0,0.8,metric,22.606121063232422,24.824399948120117,5167.4365234375
cmapss_two_baseline,2,4.0,0.8,metric,21.768531799316406,22.48520278930664,4223.1220703125
cmapss_two_baseline,2,4.0,0.8,metric,22.787683486938477,24.337533950805664,4935.1005859375
cmapss_two_baseline,2,4.0,0.8,metric,31.52786636352539,29.576608657836914,148586.0625
cmapss_two_baseline,2,4.0,0.8,metric,29.15378761291504,29.06907081604004,43467.51171875
cmapss_two_baseline,2,4.0,0.8,metric,21.989887237548828,22.388246536254883,4737.05078125
cmapss_two_baseline,2,4.0,0.8,metric,26.33367919921875,26.545412063598633,114338.125
cmapss_two_baseline,2,4.0,0.8,metric,22.868505477905273,24.619810104370117,10633.5537109375
cmapss_two_baseline,2,4.0,0.8,metric,22.400697708129883,22.91716957092285,10693.265625
cmapss_two_baseline,2,20.0,0.8,metric,20.876310348510742,21.922954559326172,6827.14111328125
cmapss_two_baseline,2,20.0,0.8,metric,20.821712493896484,21.858379364013672,3615.880859375
cmapss_two_baseline,2,20.0,0.8,metric,24.04027557373047,22.857397079467773,9579.23046875
cmapss_two_baseline,2,20.0,0.8,metric,24.026103973388672,24.134178161621094,16429.32421875
cmapss_two_baseline,2,20.0,0.8,metric,22.25695037841797,23.801259994506836,17967.43359375
cmapss_two_baseline,2,20.0,0.8,metric,21.64082145690918,22.263057708740234,4221.8974609375
cmapss_two_baseline,2,20.0,0.8,metric,22.560791015625,24.040508270263672,11294.2099609375
cmapss_two_baseline,2,20.0,0.8,metric,22.694353103637695,23.019338607788086,9346.67578125
cmapss_two_baseline,2,20.0,0.8,metric,22.685863494873047,22.7218017578125,13951.0859375
cmapss_two_baseline,2,20.0,0.8,metric,22.735637664794922,23.714555740356445,11102.2470703125
cmapss_two_baseline,2,41.0,0.8,metric,19.769960403442383,20.887353897094727,2743.962890625
cmapss_two_baseline,2,41.0,0.8,metric,21.03488540649414,21.875072479248047,3385.7607421875
cmapss_two_baseline,2,41.0,0.8,metric,19.706546783447266,21.797361373901367,2068.14501953125
cmapss_two_baseline,2,41.0,0.8,metric,21.639585494995117,22.319564819335938,5432.0498046875
cmapss_two_baseline,2,41.0,0.8,metric,19.679906845092773,21.485946655273438,3472.9912109375
cmapss_two_baseline,2,41.0,0.8,metric,20.790571212768555,22.66545867919922,2394.8251953125
cmapss_two_baseline,2,41.0,0.8,metric,21.78505516052246,22.94823455810547,13617.0146484375
cmapss_two_baseline,2,41.0,0.8,metric,22.90555763244629,23.746728897094727,13035.3095703125
cmapss_two_baseline,2,41.0,0.8,metric,21.621484756469727,22.641775131225586,10194.484375
cmapss_two_baseline,2,41.0,0.8,metric,23.200002670288086,24.430511474609375,6111.79345703125
cmapss_two_baseline,2,83.0,0.8,metric,19.058734893798828,20.43073844909668,1774.706787109375
cmapss_two_baseline,2,83.0,0.8,metric,19.244295120239258,20.61357879638672,3160.0810546875
cmapss_two_baseline,2,83.0,0.8,metric,19.70865249633789,21.590675354003906,5862.4912109375
cmapss_two_baseline,2,83.0,0.8,metric,20.081003189086914,21.08426284790039,5211.28662109375
cmapss_two_baseline,2,83.0,0.8,metric,21.091562271118164,21.65741539001465,9597.49609375
cmapss_two_baseline,2,83.0,0.8,metric,19.864673614501953,21.137222290039062,2691.4248046875
cmapss_two_baseline,2,83.0,0.8,metric,20.460168838500977,22.43758201599121,3379.805908203125
cmapss_two_baseline,2,83.0,0.8,metric,18.976490020751953,20.963987350463867,3015.872314453125
cmapss_two_baseline,2,83.0,0.8,metric,19.856191635131836,21.408523559570312,2382.664306640625
cmapss_two_baseline,2,83.0,0.8,metric,19.54759979248047,21.276227951049805,1760.496337890625
cmapss_two_baseline,2,208.0,0.8,metric,18.753684997558594,20.449602127075195,2388.8203125
cmapss_two_baseline,2,208.0,0.8,metric,18.331745147705078,19.22579002380371,1998.7935791015625
cmapss_two_baseline,2,208.0,0.8,metric,18.108238220214844,19.57266616821289,1600.140869140625
cmapss_two_baseline,2,208.0,0.8,metric,17.50643539428711,19.719730377197266,2075.328125
cmapss_two_baseline,2,208.0,0.8,metric,19.637147903442383,20.54204750061035,3248.795166015625
cmapss_two_baseline,2,208.0,0.8,metric,17.6007137298584,19.603626251220703,1465.247802734375
cmapss_two_baseline,2,208.0,0.8,metric,17.86476707458496,19.02351188659668,2155.537353515625
cmapss_two_baseline,2,208.0,0.8,metric,18.50672721862793,19.746767044067383,2292.363525390625
cmapss_two_baseline,2,208.0,0.8,metric,17.782001495361328,19.39906120300293,2229.00341796875
cmapss_two_baseline,2,208.0,0.8,metric,18.18300437927246,19.95045280456543,1860.77001953125
cmapss_two_baseline,2,4.0,0.0,no pretraining,37.15534973144531,36.20686340332031,161638.8125
cmapss_two_baseline,2,4.0,0.0,no pretraining,41.19385528564453,42.77139663696289,215151.515625
cmapss_two_baseline,2,4.0,0.0,no pretraining,24.447248458862305,25.747756958007812,16409.103515625
cmapss_two_baseline,2,4.0,0.0,no pretraining,28.758495330810547,31.506057739257812,32460.40625
cmapss_two_baseline,2,4.0,0.0,no pretraining,35.288002014160156,33.22814178466797,157521.625
cmapss_two_baseline,2,4.0,0.0,no pretraining,29.287063598632812,29.754491806030273,25735.58984375
cmapss_two_baseline,2,4.0,0.0,no pretraining,30.93802261352539,32.0561637878418,50254.7421875
cmapss_two_baseline,2,4.0,0.0,no pretraining,23.975051879882812,24.6061954498291,13119.24609375
cmapss_two_baseline,2,4.0,0.0,no pretraining,25.345552444458008,25.30323600769043,19168.005859375
cmapss_two_baseline,2,4.0,0.0,no pretraining,21.61930274963379,24.17782974243164,3684.92431640625
cmapss_two_baseline,2,20.0,0.0,no pretraining,21.332439422607422,23.254247665405273,4019.27978515625
cmapss_two_baseline,2,20.0,0.0,no pretraining,24.738670349121094,24.306760787963867,18204.2421875
cmapss_two_baseline,2,20.0,0.0,no pretraining,23.412124633789062,25.01441764831543,17663.416015625
cmapss_two_baseline,2,20.0,0.0,no pretraining,25.671083450317383,26.563549041748047,21042.546875
cmapss_two_baseline,2,20.0,0.0,no pretraining,25.346805572509766,25.847309112548828,13390.0556640625
cmapss_two_baseline,2,20.0,0.0,no pretraining,22.799673080444336,23.708019256591797,4497.453125
cmapss_two_baseline,2,20.0,0.0,no pretraining,24.46900749206543,25.04035758972168,43537.19140625
cmapss_two_baseline,2,20.0,0.0,no pretraining,22.950637817382812,24.506908416748047,8531.796875
cmapss_two_baseline,2,20.0,0.0,no pretraining,23.910959243774414,24.35312843322754,14491.212890625
cmapss_two_baseline,2,20.0,0.0,no pretraining,24.0826416015625,23.450353622436523,56553.0234375
cmapss_two_baseline,2,41.0,0.0,no pretraining,21.44404411315918,22.164751052856445,5984.6435546875
cmapss_two_baseline,2,41.0,0.0,no pretraining,22.461978912353516,24.05289649963379,2476.76708984375
cmapss_two_baseline,2,41.0,0.0,no pretraining,21.938640594482422,22.150327682495117,10590.4453125
cmapss_two_baseline,2,41.0,0.0,no pretraining,22.04551887512207,23.21154022216797,7461.724609375
cmapss_two_baseline,2,41.0,0.0,no pretraining,24.809707641601562,24.91635513305664,17783.89453125
cmapss_two_baseline,2,41.0,0.0,no pretraining,23.407442092895508,23.74351692199707,4786.82177734375
cmapss_two_baseline,2,41.0,0.0,no pretraining,24.071271896362305,23.742416381835938,15842.2265625
cmapss_two_baseline,2,41.0,0.0,no pretraining,22.9713134765625,23.542205810546875,10601.521484375
cmapss_two_baseline,2,41.0,0.0,no pretraining,22.389204025268555,23.779844284057617,10049.791015625
cmapss_two_baseline,2,41.0,0.0,no pretraining,22.807920455932617,25.27814292907715,6527.9033203125
cmapss_two_baseline,2,83.0,0.0,no pretraining,21.514516830444336,22.523151397705078,6568.7216796875
cmapss_two_baseline,2,83.0,0.0,no pretraining,19.366069793701172,20.406391143798828,2162.43798828125
cmapss_two_baseline,2,83.0,0.0,no pretraining,20.08108901977539,21.910320281982422,3019.97314453125
cmapss_two_baseline,2,83.0,0.0,no pretraining,20.463769912719727,21.710420608520508,4970.5712890625
cmapss_two_baseline,2,83.0,0.0,no pretraining,22.253629684448242,23.268877029418945,8479.1708984375
cmapss_two_baseline,2,83.0,0.0,no pretraining,21.197969436645508,21.947952270507812,5837.603515625
cmapss_two_baseline,2,83.0,0.0,no pretraining,19.534931182861328,20.905771255493164,2424.67919921875
cmapss_two_baseline,2,83.0,0.0,no pretraining,21.46881866455078,22.462841033935547,4739.0234375
cmapss_two_baseline,2,83.0,0.0,no pretraining,21.224897384643555,21.875043869018555,5488.107421875
cmapss_two_baseline,2,83.0,0.0,no pretraining,20.18094253540039,21.6845760345459,4183.5263671875
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.443132400512695,19.150583267211914,1750.50732421875
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.453758239746094,19.214603424072266,1493.649658203125
cmapss_two_baseline,2,208.0,0.0,no pretraining,18.577255249023438,19.319684982299805,3585.26123046875
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.28424835205078,18.418107986450195,1810.0469970703125
cmapss_two_baseline,2,208.0,0.0,no pretraining,16.437822341918945,18.042755126953125,1488.9375
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.806472778320312,18.453039169311523,1821.8173828125
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.81328010559082,19.213178634643555,1818.9627685546875
cmapss_two_baseline,2,208.0,0.0,no pretraining,18.327213287353516,18.767000198364258,2361.72900390625
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.00066566467285,18.26475715637207,1829.0517578125
cmapss_two_baseline,2,208.0,0.0,no pretraining,17.398799896240234,18.790687561035156,1955.0728759765625
cmapss_one_baseline,1,8.0,0.8,autoencoder,28.25943374633789,22.090835571289062,31310.126953125
cmapss_one_baseline,1,8.0,0.8,autoencoder,25.65618896484375,25.181041717529297,7653.3984375
cmapss_one_baseline,1,8.0,0.8,autoencoder,24.8414306640625,24.08559799194336,24788.1015625
cmapss_one_baseline,1,8.0,0.8,autoencoder,24.05877685546875,23.917247772216797,3040.05126953125
cmapss_one_baseline,1,8.0,0.8,autoencoder,28.864286422729492,24.55921173095703,29164.13671875
cmapss_one_baseline,1,8.0,0.8,autoencoder,25.543991088867188,23.128437042236328,6629.849609375
cmapss_one_baseline,1,8.0,0.8,autoencoder,23.418371200561523,26.227191925048828,1988.738525390625
cmapss_one_baseline,1,8.0,0.8,autoencoder,27.269983291625977,28.01316261291504,21247.4453125
cmapss_one_baseline,1,8.0,0.8,autoencoder,22.673276901245117,24.842662811279297,2547.0283203125
cmapss_one_baseline,1,8.0,0.8,autoencoder,22.609294891357422,23.55714988708496,3362.8759765625
cmapss_one_baseline,1,1.0,0.4,autoencoder,29.620140075683594,27.75334930419922,13009.626953125
cmapss_one_baseline,1,1.0,0.4,autoencoder,28.320091247558594,26.433883666992188,7478.919921875
cmapss_one_baseline,1,1.0,0.4,autoencoder,26.7200984954834,26.32126235961914,2719.639892578125
cmapss_one_baseline,1,1.0,0.4,autoencoder,44.058048248291016,43.30123519897461,24873.78125
cmapss_one_baseline,1,1.0,0.4,autoencoder,50.14505386352539,51.661399841308594,43586.81640625
cmapss_one_baseline,1,1.0,0.4,autoencoder,27.48720932006836,26.579423904418945,6304.109375
cmapss_one_baseline,1,1.0,0.4,autoencoder,26.15708351135254,23.273042678833008,11720.603515625
cmapss_one_baseline,1,1.0,0.4,autoencoder,29.373870849609375,26.796077728271484,10940.82421875
cmapss_one_baseline,1,1.0,0.4,autoencoder,46.47581100463867,49.14183807373047,26127.32421875
cmapss_one_baseline,1,1.0,0.4,autoencoder,25.369781494140625,25.058130264282227,4217.662109375
cmapss_one_baseline,1,8.0,0.4,autoencoder,25.983247756958008,22.82510757446289,7748.56591796875
cmapss_one_baseline,1,8.0,0.4,autoencoder,25.742938995361328,22.76297950744629,8755.2412109375
cmapss_one_baseline,1,8.0,0.4,autoencoder,23.865554809570312,24.7968692779541,4052.7861328125
cmapss_one_baseline,1,8.0,0.4,autoencoder,24.173248291015625,23.315441131591797,3237.392333984375
cmapss_one_baseline,1,8.0,0.4,autoencoder,27.2452392578125,24.082683563232422,5853.07861328125
cmapss_one_baseline,1,8.0,0.4,autoencoder,24.956195831298828,23.312036514282227,2258.085693359375
cmapss_one_baseline,1,8.0,0.4,autoencoder,24.542875289916992,23.60940933227539,2430.7080078125
cmapss_one_baseline,1,8.0,0.4,autoencoder,24.042850494384766,26.227760314941406,4532.32861328125
cmapss_one_baseline,1,8.0,0.4,autoencoder,23.103374481201172,23.516019821166992,1606.8486328125
cmapss_one_baseline,1,8.0,0.4,autoencoder,23.480932235717773,24.463687896728516,5225.3984375
cmapss_one_baseline,1,16.0,0.4,autoencoder,22.790416717529297,21.29685401916504,3051.473876953125
cmapss_one_baseline,1,16.0,0.4,autoencoder,26.40477752685547,20.91791534423828,12653.029296875
cmapss_one_baseline,1,16.0,0.4,autoencoder,27.802024841308594,22.311534881591797,18394.814453125
cmapss_one_baseline,1,16.0,0.4,autoencoder,26.232276916503906,22.190370559692383,19190.39453125
cmapss_one_baseline,1,16.0,0.4,autoencoder,24.093059539794922,20.096450805664062,3455.727783203125
cmapss_one_baseline,1,16.0,0.4,autoencoder,21.232175827026367,17.914438247680664,1734.354248046875
cmapss_one_baseline,1,16.0,0.4,autoencoder,16.846078872680664,19.093320846557617,495.0368957519531
cmapss_one_baseline,1,16.0,0.4,autoencoder,22.073163986206055,21.577802658081055,1954.037109375
cmapss_one_baseline,1,16.0,0.4,autoencoder,24.28693962097168,21.109285354614258,10745.71484375
cmapss_one_baseline,1,16.0,0.4,autoencoder,23.83599281311035,23.053787231445312,2237.4619140625
cmapss_one_baseline,1,32.0,0.4,autoencoder,16.79347801208496,17.033653259277344,622.7247314453125
cmapss_one_baseline,1,32.0,0.4,autoencoder,17.186742782592773,15.922356605529785,480.02313232421875
cmapss_one_baseline,1,32.0,0.4,autoencoder,18.348419189453125,15.943836212158203,2034.541748046875
cmapss_one_baseline,1,32.0,0.4,autoencoder,14.671552658081055,16.829425811767578,343.880859375
cmapss_one_baseline,1,32.0,0.4,autoencoder,20.01980972290039,18.418556213378906,1834.234130859375
cmapss_one_baseline,1,32.0,0.4,autoencoder,18.3397159576416,16.304805755615234,2227.30224609375
cmapss_one_baseline,1,32.0,0.4,autoencoder,16.57369041442871,17.513795852661133,578.9954833984375
cmapss_one_baseline,1,32.0,0.4,autoencoder,16.86309814453125,17.568153381347656,549.7369995117188
cmapss_one_baseline,1,32.0,0.4,autoencoder,16.024198532104492,16.05510902404785,556.1694946289062
cmapss_one_baseline,1,32.0,0.4,autoencoder,17.903230667114258,17.96083641052246,1057.3466796875
cmapss_one_baseline,1,80.0,0.4,autoencoder,15.628164291381836,14.982105255126953,499.51153564453125
cmapss_one_baseline,1,80.0,0.4,autoencoder,14.885441780090332,14.774247169494629,417.3975524902344
cmapss_one_baseline,1,80.0,0.4,autoencoder,13.87713623046875,14.324975967407227,365.37127685546875
cmapss_one_baseline,1,80.0,0.4,autoencoder,14.517106056213379,14.834396362304688,378.97979736328125
cmapss_one_baseline,1,80.0,0.4,autoencoder,15.505054473876953,14.465389251708984,467.62841796875
cmapss_one_baseline,1,80.0,0.4,autoencoder,15.471541404724121,15.125353813171387,485.43914794921875
cmapss_one_baseline,1,80.0,0.4,autoencoder,14.69822883605957,14.176168441772461,409.14599609375
cmapss_one_baseline,1,80.0,0.4,autoencoder,15.943168640136719,14.613763809204102,708.7523803710938
cmapss_one_baseline,1,80.0,0.4,autoencoder,14.823554992675781,14.374378204345703,582.9592895507812
cmapss_one_baseline,1,80.0,0.4,autoencoder,14.987336158752441,14.710283279418945,472.4172668457031
cmapss_one_baseline,1,1.0,0.6,autoencoder,31.064268112182617,28.97197723388672,15199.62890625
cmapss_one_baseline,1,1.0,0.6,autoencoder,27.712846755981445,27.115612030029297,5937.974609375
cmapss_one_baseline,1,1.0,0.6,autoencoder,24.401655197143555,24.98012351989746,3914.2451171875
cmapss_one_baseline,1,1.0,0.6,autoencoder,36.04599380493164,37.88216781616211,8719.150390625
cmapss_one_baseline,1,1.0,0.6,autoencoder,29.762653350830078,30.096359252929688,18014.3046875
cmapss_one_baseline,1,1.0,0.6,autoencoder,49.19339370727539,51.84540557861328,43477.09765625
cmapss_one_baseline,1,1.0,0.6,autoencoder,23.93044662475586,23.898839950561523,2685.027099609375
cmapss_one_baseline,1,1.0,0.6,autoencoder,28.435848236083984,27.882875442504883,9519.619140625
cmapss_one_baseline,1,1.0,0.6,autoencoder,46.114471435546875,52.772491455078125,25989.421875
cmapss_one_baseline,1,1.0,0.6,autoencoder,25.07634735107422,23.316205978393555,4110.302734375
cmapss_one_baseline,1,8.0,0.6,autoencoder,22.56410026550293,22.424726486206055,2302.18603515625
cmapss_one_baseline,1,8.0,0.6,autoencoder,23.862218856811523,21.973350524902344,6351.3671875
cmapss_one_baseline,1,8.0,0.6,autoencoder,25.258102416992188,23.58289337158203,28819.98046875
cmapss_one_baseline,1,8.0,0.6,autoencoder,23.51291847229004,23.65591812133789,5203.9189453125
cmapss_one_baseline,1,8.0,0.6,autoencoder,25.55780029296875,24.1354923248291,2152.184326171875
cmapss_one_baseline,1,8.0,0.6,autoencoder,28.708539962768555,23.39090347290039,35157.78125
cmapss_one_baseline,1,8.0,0.6,autoencoder,25.399368286132812,25.752660751342773,8319.666015625
cmapss_one_baseline,1,8.0,0.6,autoencoder,23.406923294067383,24.549015045166016,3883.685791015625
cmapss_one_baseline,1,8.0,0.6,autoencoder,24.59454345703125,27.758623123168945,3774.56201171875
cmapss_one_baseline,1,8.0,0.6,autoencoder,23.365211486816406,24.572418212890625,1992.6636962890625
cmapss_one_baseline,1,16.0,0.6,autoencoder,23.527999877929688,21.443227767944336,4410.19775390625
cmapss_one_baseline,1,16.0,0.6,autoencoder,25.449716567993164,20.343725204467773,17586.5078125
cmapss_one_baseline,1,16.0,0.6,autoencoder,21.992591857910156,22.271635055541992,2040.0389404296875
cmapss_one_baseline,1,16.0,0.6,autoencoder,22.661659240722656,21.006746292114258,5283.4951171875
cmapss_one_baseline,1,16.0,0.6,autoencoder,24.070512771606445,20.631696701049805,3763.950927734375
cmapss_one_baseline,1,16.0,0.6,autoencoder,22.087989807128906,19.084138870239258,3389.6416015625
cmapss_one_baseline,1,16.0,0.6,autoencoder,18.42837905883789,20.807361602783203,670.6593017578125
cmapss_one_baseline,1,16.0,0.6,autoencoder,18.67483139038086,19.45197868347168,895.8516235351562
cmapss_one_baseline,1,16.0,0.6,autoencoder,24.292142868041992,22.17178726196289,2280.916015625
cmapss_one_baseline,1,16.0,0.6,autoencoder,25.274045944213867,20.98647689819336,7300.39111328125
cmapss_one_baseline,1,32.0,0.6,autoencoder,17.064708709716797,16.541013717651367,696.853515625
cmapss_one_baseline,1,32.0,0.6,autoencoder,17.012441635131836,15.92147445678711,626.39404296875
cmapss_one_baseline,1,32.0,0.6,autoencoder,14.17803955078125,16.096603393554688,344.0292053222656
cmapss_one_baseline,1,32.0,0.6,autoencoder,18.826013565063477,16.622303009033203,2058.640380859375
cmapss_one_baseline,1,32.0,0.6,autoencoder,20.031810760498047,18.133159637451172,1582.9442138671875
cmapss_one_baseline,1,32.0,0.6,autoencoder,20.349016189575195,17.294532775878906,1380.5589599609375
cmapss_one_baseline,1,32.0,0.6,autoencoder,19.413589477539062,18.432432174682617,1113.885986328125
cmapss_one_baseline,1,32.0,0.6,autoencoder,18.697589874267578,17.10218048095703,858.9480590820312
cmapss_one_baseline,1,32.0,0.6,autoencoder,16.012855529785156,16.535444259643555,429.5443420410156
cmapss_one_baseline,1,32.0,0.6,autoencoder,17.944988250732422,17.548368453979492,761.892822265625
cmapss_one_baseline,1,80.0,0.6,autoencoder,15.702792167663574,14.659269332885742,604.0021362304688
cmapss_one_baseline,1,80.0,0.6,autoencoder,15.257600784301758,14.644603729248047,481.86614990234375
cmapss_one_baseline,1,80.0,0.6,autoencoder,14.480783462524414,14.696232795715332,404.91680908203125
cmapss_one_baseline,1,80.0,0.6,autoencoder,15.003491401672363,14.791443824768066,485.002197265625
cmapss_one_baseline,1,80.0,0.6,autoencoder,15.323046684265137,14.477113723754883,506.68939208984375
cmapss_one_baseline,1,80.0,0.6,autoencoder,14.673613548278809,14.581124305725098,466.37628173828125
cmapss_one_baseline,1,80.0,0.6,autoencoder,14.739458084106445,14.76319694519043,432.248046875
cmapss_one_baseline,1,80.0,0.6,autoencoder,14.507781028747559,14.601483345031738,405.0127868652344
cmapss_one_baseline,1,80.0,0.6,autoencoder,15.1405611038208,14.822904586791992,469.2804870605469
cmapss_one_baseline,1,80.0,0.6,autoencoder,16.059602737426758,15.116620063781738,534.2918701171875
cmapss_one_baseline,1,1.0,0.7,autoencoder,25.523887634277344,25.323869705200195,3653.13818359375
cmapss_one_baseline,1,1.0,0.7,autoencoder,37.61084747314453,31.15859603881836,92511.21875
cmapss_one_baseline,1,1.0,0.7,autoencoder,26.193038940429688,23.17902374267578,5968.4951171875
cmapss_one_baseline,1,1.0,0.7,autoencoder,48.97342300415039,45.01121139526367,48380.5234375
cmapss_one_baseline,1,1.0,0.7,autoencoder,28.570518493652344,25.48179817199707,9743.115234375
cmapss_one_baseline,1,1.0,0.7,autoencoder,46.886619567871094,49.675636291503906,17204.4765625
cmapss_one_baseline,1,1.0,0.7,autoencoder,36.12607955932617,32.09043502807617,97866.5234375
cmapss_one_baseline,1,1.0,0.7,autoencoder,30.87099266052246,26.768712997436523,7375.607421875
cmapss_one_baseline,1,1.0,0.7,autoencoder,41.367801666259766,46.946189880371094,27465.91015625
cmapss_one_baseline,1,1.0,0.7,autoencoder,27.165014266967773,22.872812271118164,6097.119140625
cmapss_one_baseline,1,8.0,0.7,autoencoder,26.658315658569336,23.569599151611328,8634.416015625
cmapss_one_baseline,1,8.0,0.7,autoencoder,25.875770568847656,24.62521743774414,16136.92578125
cmapss_one_baseline,1,8.0,0.7,autoencoder,20.975013732910156,23.837926864624023,1610.525634765625
cmapss_one_baseline,1,8.0,0.7,autoencoder,26.526094436645508,24.324954986572266,49733.87890625
cmapss_one_baseline,1,8.0,0.7,autoencoder,28.394987106323242,24.452730178833008,39176.09375
cmapss_one_baseline,1,8.0,0.7,autoencoder,26.85926628112793,22.654937744140625,5567.9560546875
cmapss_one_baseline,1,8.0,0.7,autoencoder,24.725345611572266,24.173545837402344,6377.68359375
cmapss_one_baseline,1,8.0,0.7,autoencoder,23.68852996826172,25.033737182617188,2319.931884765625
cmapss_one_baseline,1,8.0,0.7,autoencoder,22.590534210205078,23.720306396484375,1860.552001953125
cmapss_one_baseline,1,8.0,0.7,autoencoder,24.740612030029297,27.357173919677734,10674.9931640625
cmapss_one_baseline,1,16.0,0.7,autoencoder,20.02784538269043,19.05047035217285,1100.637939453125
cmapss_one_baseline,1,16.0,0.7,autoencoder,24.782241821289062,22.247772216796875,3712.364501953125
cmapss_one_baseline,1,16.0,0.7,autoencoder,19.04076385498047,19.311077117919922,1015.9509887695312
cmapss_one_baseline,1,16.0,0.7,autoencoder,22.158437728881836,20.345775604248047,8326.201171875
